id,date,text,hashtags,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,source,retweets,favorites,is_retweet,reply_to_status
1350787137096990720,2021-01-17 12:48:44,Perlu Vaksinasi Berbayar oleh Swasta https://t.co/vGWmlfkzD3 #satgascovid19 #vaksin #vaksìncovid19 #berbayar… https://t.co/9S79OfiM1f,"['satgascovid19', 'vaksin', 'vaksìncovid19', 'berbayar']",detakpos,"Bojonegoro, Indonesia",,2017-07-22 06:20:11,28,242,282,False,Twitter Web App,0,1,False,
1350795872150249475,2021-01-17 13:23:27,UU Cipta Kerja lindungi pekerja Lokal #UUCiptaKerja #Vaksin https://t.co/1kBQuWDHIc,"['UUCiptaKerja', 'Vaksin']",kalilaadvr,,Hamba Allah,2020-12-17 04:44:32,1,6,3,False,Twitter Web App,0,0,False,
1350796530723115008,2021-01-17 13:26:04,Vaksinasi pulihkan ekonomi Nasional #Vaksin #VaksinasiNasional https://t.co/fB4m7Pd51M,"['Vaksin', 'VaksinasiNasional']",Agnesia Lim,,Your Guardian,2020-12-29 10:23:25,1,2,1,False,Twitter Web App,0,0,False,
1350814064843231232,2021-01-17 14:35:44,GP Ansor Ajak Lembaga Agama di Aceh Dukung Vaksinasi Covid-19 https://t.co/m5vNZ10sfO #GPAnn1versaRAWR #vaksinasi #Sinovac,"['GPAnn1versaRAWR', 'vaksinasi', 'Sinovac']",Aceh News,Kota Banda Aceh,News | Opini | Ekonomi | Politik | Lingkungan | Destinasi | Budaya,2009-08-27 04:42:01,9514,58,31,False,Twitter Web App,1,0,False,
1350817524082872320,2021-01-17 14:49:29,"Gerakan Vaksinasi Covid 19 DiJakarta

#VaksinasiNasional
#vaksin #COVID19 
#VaksinBiarTenang
#Jakarta… https://t.co/bkLjn5ljdB","['VaksinasiNasional', 'vaksin', 'COVID19', 'VaksinBiarTenang', 'Jakarta']",Jakinfo,"DKI Jakarta, Indonesia","INFO JAKARTA TERKINI
🔃Berbagi Info Jakarta Terkini
👉Instagram : https://t.co/yvqyfGqmpy",2020-10-07 02:25:26,65,24,47,False,Twitter for Android,0,1,False,
1350818336653799426,2021-01-17 14:52:43,"Opini Ketua IDI Aceh: 26 Agustus 2020 lalu, COVID-19, Masyarakat Perlu Paham https://t.co/uPoELs5hry #Opinion #COVID19 #Vaksin #Sinovac","['Opinion', 'COVID19', 'Vaksin', 'Sinovac']",Aceh News,Kota Banda Aceh,News | Opini | Ekonomi | Politik | Lingkungan | Destinasi | Budaya,2009-08-27 04:42:01,9514,58,31,False,Twitter Web App,0,0,False,
1350818699180032002,2021-01-17 14:54:09,Setelah Divaksin 23 Lansia Di Norwegia Terpapar COVID - 19 #vaksinasi #covid https://t.co/tE4cUAKMmi,"['vaksinasi', 'covid']",jawaposradarmalang,"Jalan Kawi 11B, Kota Malang",Akun resmi Jawa Pos Radar Malang | Email: online@radarmalang.id | 0341363700 | Fax 0341348638 | iklan: 08883659999,2012-03-18 15:12:12,113916,472,1222,False,Twitter for Android,1,4,False,
1350837678955106304,2021-01-17 16:09:34,Sudah mendapatkan sertifikasi Halal #Vaksin #Kesehatan #CoronaVirus #Covid19 https://t.co/SEbruFzjxW,"['Vaksin', 'Kesehatan', 'CoronaVirus', 'Covid19']",Indah Nur Hidayah,,,2020-11-25 03:24:19,9,22,38,False,Twitter for Android,0,0,False,
1350855091662835717,2021-01-17 17:18:46,"Vaksinasi untuk melawan pandemi.

#tni #p5tni #polri #vaksin #pandemi #covid_19 https://t.co/IeK4e1LnQD","['tni', 'p5tni', 'polri', 'vaksin', 'pandemi', 'covid_19']",Koramil Cawas,,,2018-02-12 07:17:17,938,263,7111,False,Instagram,0,1,False,
1350936179588427776,2021-01-17 22:40:59,"Berangkat boncengan,
sampai tujuan suruh jaga jarak.
biar terhindar dari covid

#vaksin #COVIDIOT","['vaksin', 'COVIDIOT']",Bukan Pujangga,"Boyolali, Indonesia",sekedar kata2 yang bikin harimu makin ambyar,2014-04-23 00:58:04,5,7,34,False,Twitter for Android,0,0,False,
1350936504504348675,2021-01-17 22:42:16,"siang boleh jualan,
kalau malam harus tutup
biar ga terkena covid

#COVIDIOT #Vaksin","['COVIDIOT', 'Vaksin']",Bukan Pujangga,"Boyolali, Indonesia",sekedar kata2 yang bikin harimu makin ambyar,2014-04-23 00:58:04,5,7,34,False,Twitter for Android,0,0,False,1.3509361795884275e+18
1350937155389042689,2021-01-17 22:44:51,"pasar dan pabrik boleh beroperasi seperti biasa
tapi kalau kondangan + ibadah harus dibatasi
biar ga terkena covid… https://t.co/Mb8KjSqHRU",,Bukan Pujangga,"Boyolali, Indonesia",sekedar kata2 yang bikin harimu makin ambyar,2014-04-23 00:58:04,5,7,34,False,Twitter for Android,0,0,False,1.3509365045043487e+18
1350937586638970887,2021-01-17 22:46:34,"covid sangat berbahaya
tapi bisa dicegah hanya dengan
rajin berolahraga + menkonsumsi vitamin

#COVIDIOT #Vaksin #aot","['COVIDIOT', 'Vaksin', 'aot']",Bukan Pujangga,"Boyolali, Indonesia",sekedar kata2 yang bikin harimu makin ambyar,2014-04-23 00:58:04,5,7,34,False,Twitter for Android,0,0,False,1.3509371553890427e+18
1350937796115116032,2021-01-17 22:47:24,"covid sangat nematikan
tapi bisa sembuh hanya dengan imun sendiri

#Covid #vaksin #COVIDIOT #aot","['Covid', 'vaksin', 'COVIDIOT', 'aot']",Bukan Pujangga,"Boyolali, Indonesia",sekedar kata2 yang bikin harimu makin ambyar,2014-04-23 00:58:04,5,7,34,False,Twitter for Android,0,0,False,1.350937586638971e+18
1350945902928818176,2021-01-17 23:19:37,@501Awani .. adalah di cadang pihak #ASTRO mengadakan ruang khas tetap bagi informasi  #vaksin ini .. supaya kami r… https://t.co/HWjvqP854F,"['ASTRO', 'vaksin']",makepoooji,,"#VoteMuslimOnly 
#VMO",2015-02-01 16:32:11,69,873,464,False,Twitter for Android,0,0,False,
1350946112950198274,2021-01-17 23:20:27,"Vaksinasi: Kontroversi Kehalalan dan Keamanan, Begini Perspektif Islam
 Bagaimanakah pandangan islam akan vaksinasi… https://t.co/rSRY1TeqMX",,лайля Фариха,,"Я дальневосточный мусульманин
🎍Индонезия",2019-07-19 05:22:10,244,404,2429,False,Twitter for Android,0,0,False,
1350971167390138369,2021-01-18 01:00:00,"Jawabannya adalah Cinta
https://t.co/xwG03Ko7GM
#TokoBuku #JualBuku #BeliBuku #belajardarirumah #pakaimasker… https://t.co/wr6dE8oyiL","['TokoBuku', 'JualBuku', 'BeliBuku', 'belajardarirumah', 'pakaimasker']",PotekantropusX,"NKRI, Tanah Air Beta",• Your Digital Partner •,2016-12-10 04:59:55,2604,2604,581,False,Twitter Web App,0,0,False,
1350975813395640323,2021-01-18 01:18:28,"Sukseskan #Vaksin Covid-19 agar Indonesia Terbebas Dari Virus Corona yang berbahaya.
Kita semua tentu ingin hidup n… https://t.co/nNJOW3EKgA",['Vaksin'],Yesha,"Cilandak, Indonesia",Jangan Ada Penghianat di Antara Jerami,2020-04-29 13:42:33,2,2,1605,False,Twitter for Android,0,1,False,
1350977948501889025,2021-01-18 01:26:57,"Sukseskan #Vaksin Covid-19 agar Indonesia Terbebas Dari Virus Corona yang berbahaya.
Kita semua tentu ingin hidup n… https://t.co/aGRlcifBXh",['Vaksin'],Yesha,"Cilandak, Indonesia",Jangan Ada Penghianat di Antara Jerami,2020-04-29 13:42:33,2,2,1605,False,Twitter for Android,0,1,False,
1350980827363106824,2021-01-18 01:38:23,"Sudah bersertifikat dan melalui uji klinis

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/cDBUUnr8zR","['Vaksin', 'Pandemi', 'Indonesia', 'Virus', 'IndonesiaKuat', 'IndonesiaMenang']",Ananda Jaya,,,2017-10-31 22:54:08,294,378,1351,False,Twitter for Android,0,0,False,
1350980840407359493,2021-01-18 01:38:27,"Ayu dukung terus program vaksinasi agar Indonesia bisa segera pulih

#Vaksin
#Pandemi 
#Indonesia 
#Virus… https://t.co/5UJH03GqGE","['Vaksin', 'Pandemi', 'Indonesia', 'Virus']",Ananda Jaya,,,2017-10-31 22:54:08,294,378,1351,False,Twitter for Android,0,0,False,1.3509808273631068e+18
1350980859621466114,2021-01-18 01:38:31,"Dukung terus yaa

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/BSXOSORLv3","['Vaksin', 'Pandemi', 'Indonesia', 'Virus', 'IndonesiaKuat', 'IndonesiaMenang']",Ananda Jaya,,,2017-10-31 22:54:08,294,378,1351,False,Twitter for Android,0,1,False,1.3509808404073595e+18
1350981054073610240,2021-01-18 01:39:17,"Langsung mengantongi 2 sertifikat bro

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/MkPhU6lW3G","['Vaksin', 'Pandemi', 'Indonesia', 'Virus', 'IndonesiaKuat', 'IndonesiaMenang']",Ananda Jaya,,,2017-10-31 22:54:08,294,378,1351,False,Twitter for Android,0,1,False,
1350981071094095878,2021-01-18 01:39:22,"Sudah mendapatkan izin dari BPOM

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/Rn9p0p9QWo","['Vaksin', 'Pandemi', 'Indonesia', 'Virus', 'IndonesiaKuat', 'IndonesiaMenang']",Ananda Jaya,,,2017-10-31 22:54:08,294,378,1351,False,Twitter for Android,0,1,False,1.3509810540736102e+18
1350983836990111745,2021-01-18 01:50:21,"Usai Divaksin Covid-19, Jefridin Tetap Jaga Protokol Kesehatan 3 M, Ini Alasannya
#Vaksin #Covid19 #Jefridin… https://t.co/F9eOq0hlrg","['Vaksin', 'Covid19', 'Jefridin']",Kata Batam,"Kota Batam, Kepulauan Riau","Akun ini hanya menebar semangat positif dan optimisme, kabar baik dari Batam.
Now on FB: https://t.co/QWNPymQeIT
IG: https://t.co/Mj6d9qkDYd…",2019-04-12 08:13:27,206,24,0,False,Blog2Social APP,0,0,False,
1350985932376334338,2021-01-18 01:58:41,"Yok, bisa, yok.. 

#vaksin #VaksinCovid19 #vaksinasi https://t.co/4dmjGlqFyu","['vaksin', 'VaksinCovid19', 'vaksinasi']",Amri @ 🏡,"Yogyakarta, ID",Pengamat perbedaan. Pencari pola.,2010-12-06 21:00:19,623,1354,19795,False,Twitter for Android,0,0,False,
1350988771785920512,2021-01-18 02:09:58,"#sobatppid penasaran ga sih, sebenarnya cara kerja vaksin itu seperti apa?
Cuss, simak saja yaa infografis berikut… https://t.co/djAkXaZ39y",['sobatppid'],ppidkabkudus,"Kudus, Indonesia",Akun Resmi Pejabat Pengelola Informasi dan Dokumentasi Pemerintah Kabupaten Kudus.,2018-10-02 04:21:07,119,150,594,False,Twitter for Android,0,0,False,
1350989110895403011,2021-01-18 02:11:18,"Orang yang Telah Divaksin Masih Bisa Kena #covid, Ini Penjelasan Epidemiolog #Unand. Kunjungi… https://t.co/on0d0q7vIz","['covid', 'Unand']",ProKabar.com,Indonesia,Profesional mengabarkan,2017-05-10 13:42:20,113,8,6,False,Prokabar.com,0,0,False,
1350990153247031298,2021-01-18 02:15:27,"Irjen Kemendagri Ajak K/L dan Pemda Pertajam Pengawasan Covid-19 dan Pemulihan Ekonomi.

#beritagid
#mendagri… https://t.co/Aq9KTZgdHk","['beritagid', 'mendagri']",Beritag.ID,,Tag berita anda di beriTAG,2021-01-07 05:11:16,0,0,0,False,Twitter for Android,0,0,False,
1350992602519248897,2021-01-18 02:25:11,Pemerintah menempatkan wartawan ke dalam prioritas penerima vaksin setelah petugas medis. Wartawan akan divaksinasi… https://t.co/XLY2hmLYsw,,Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2571,4815,169,False,Twitter Web App,0,1,False,
1350995971300347910,2021-01-18 02:38:34,"https://t.co/vdCMEMQlIj

Vaksin Corona Sinovac memiliki efikasi sebesar 65,3 persen. Berbeda dengan efektifitas. #Vaksin #vaksincorona","['Vaksin', 'vaksincorona']",Republika TV,JAKARTA,https://t.co/DtHwXU7qgu | FB: @republikvisualproject | IG: @republika_tv,2020-02-12 15:29:38,16,108,0,False,Twitter Web App,0,0,False,
1350996421839888384,2021-01-18 02:40:21,"Berikut channel resmi registrasi vaksinasi covid-19 
Layanan ini bertujuan untuk mempermudah penerima vaksinasi cov… https://t.co/BshOxAWEtc",,Sat Lantas Wonogiri,Wilayah Hukum Polres Wonogiri,"CALL CENTER +62 812 26230775 untuk pelayanan SIM, STNK, BPKB & UNIT LAKA LANTAS",2010-09-08 07:36:43,3435,383,2014,False,Twitter Web App,0,0,False,
1350998068263530497,2021-01-18 02:46:54,"Belum ada dua tahun pandemi, beberapa vaksin Corona sudah siap meluncur. Pertanyaannya, pernahkah ada vaksin lain y… https://t.co/PyMXYWJYKC",,detikcom,"Jakarta, Indonesia",Official Twitter of https://t.co/oOBkZ1EQMA. redaksi@detik.com | promosi@detik.com | Android: https://t.co/uBAYnisH9r iPhone: https://t.co/36uDqdyxKN,2009-08-27 03:03:05,16582362,30,741,True,Echobox,7,20,False,
1350999253221568513,2021-01-18 02:51:36,Yuk Gabung dan Bermain Dengan ID Pronya Yg Sangat Mudah Meraih Kemenangan Dengan Modal Deposit Hanya 20ribu Saja. W… https://t.co/B9NdHNfZIV,,Devi Anggraini,,,2020-07-29 05:41:16,0,21,1,False,Twitter Web App,0,0,False,
1351001207737901060,2021-01-18 02:59:22,"Hi guys,mau isolasi mandiri dengan fasilitas dan service terbaik?just call me #COVID19 #isolasimandiri… https://t.co/mlF3LZVuNP","['COVID19', 'isolasimandiri']",Gege,,"Hoteli,Apartment,Residence",2021-01-16 05:58:04,0,6,0,False,Twitter for Android,1,1,False,
1351001229137244164,2021-01-18 02:59:28,"Gegara Wawasan Rendah, Hoaks Corona Merajalela

#SatgasCovid19 #pakaimasker #jagajarak #cucitangan… https://t.co/TdXM4hlv8B","['SatgasCovid19', 'pakaimasker', 'jagajarak', 'cucitangan']",Rakyat Merdeka,"Graha Pena, Kebayoran Lama 12",Official Twitter of Rakyat Merdeka | The Political Newsleader | Web: https://t.co/0ulMBMELYr| FB: Rakyat Merdeka | IG @rakyatmerdeka1999 | https://t.co/wLwCDX4qmy,2016-03-22 13:54:59,1607,204,259,False,Twitter for Android,4,4,False,
1351003209465266177,2021-01-18 03:07:20,"Sertifikat Vaksin Bisa Digunakan untuk Syarat Perjalanan https://t.co/2lMC1amR2E via @harianbatampos 

#VaksinasiNasional #Vaksin","['VaksinasiNasional', 'Vaksin']",Batam Pos,Batam,Official Twitter of Batam Pos | Dapatkan Informasi Terbaru dan Akurat dari Batam dan Kepri,2020-06-04 07:35:29,71,2,0,False,Twitter Web App,0,0,False,
1351004204853309444,2021-01-18 03:11:17,"Grand Zuri Dumai ikut sukseskan #vaksinasi #covid_19 di Indonesia🙏🏻💪🏻

#SukseskanVaksinasi @ Grand Zuri Dumai by ZHM https://t.co/9xpwf9hpuF","['vaksinasi', 'covid_19', 'SukseskanVaksinasi']",Grand Zuri Dumai,Dumai,"""2019 CERTIFICATE of EXCELLENCE by tripadvisor"". Jl. Sudirman no 88, Dumai. Hotels 🏨 & Restaurant 🍽 (0765-31999) We Know How to please you",2013-05-11 07:42:21,599,797,676,False,Instagram,0,0,False,
1351007163129483273,2021-01-18 03:23:02,#Vaksin #BreakingNews #BREAKING #COVID19 #CoronaVac #indonesia #who @fajroelr @Reisa_BA @infoindonesiaa @setkabgoid… https://t.co/k1OFNCzua7,"['Vaksin', 'BreakingNews', 'BREAKING', 'COVID19', 'CoronaVac', 'indonesia', 'who']",FIXPADANG,,https://t.co/UIEPorkS0J,2020-07-26 15:28:20,27,190,63,False,Twitter for iPhone,0,1,False,
1351007587584651267,2021-01-18 03:24:44,"SIAP DI VAKSIN, Mari Kita sukseskan Vaksinasi Nasional Covid19 @jokowi @BNPB_Indonesia #vaksin #VaksinYoVaksin… https://t.co/kLLJVEOlS9","['vaksin', 'VaksinYoVaksin']",alfrisco,"Jakarta Barat, DKI Jakarta","KETUM KNPD, KABIRO ATR/PERTANAHAN NASIONAL DPP PD",2020-05-14 13:33:22,77,277,5,False,Twitter for iPhone,0,1,False,
1351009298478981128,2021-01-18 03:31:31,China Lockdown Lagi Bikin Harga Minyak Dunia Loyo #Bursaberjangka #Vaksinasi #Wabah #Vaksin https://t.co/Eh402mp63D https://t.co/A4DPV4b4WG,"['Bursaberjangka', 'Vaksinasi', 'Wabah', 'Vaksin']",BaBe - Baca Berita,Indonesia,"Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!
Download Aplikasinya disini https://t.co/XCH2Gleboa",2014-01-23 08:06:14,5128,48,95,False,BaBe ,0,0,False,
1351009878387658756,2021-01-18 03:33:50,"Vaksin dan Influencer https://t.co/LEf3K16kHj via @harianbatampos 

#Vaksin #Influencer","['Vaksin', 'Influencer']",Batam Pos,Batam,Official Twitter of Batam Pos | Dapatkan Informasi Terbaru dan Akurat dari Batam dan Kepri,2020-06-04 07:35:29,71,2,0,False,Twitter Web App,0,0,False,
1351011443563442183,2021-01-18 03:40:03,"Vaksinasi itu pertaruhan. Bisa berhasil, bisa gagal. Dampaknya keselamatan nyawa manusia. Ini titik kritis upaya at… https://t.co/oRzmXg9Dbi",,ilham khoiri,Indonesia,| journalist | drawing |   https://t.co/zMcpVR4HyV |  https://t.co/TzZY2mI9g8,2010-03-30 08:04:31,8647,2401,1288,True,Twitter for Android,1,7,False,
1351014199594512384,2021-01-18 03:51:00,"Ketua KPCPEN Airlangga Ingatkan Tetap Disiplin Prokes 3M Meski Ada Vaksin https://t.co/pJifl6zN0J via @harianbatampos 

#Vaksin",['Vaksin'],Batam Pos,Batam,Official Twitter of Batam Pos | Dapatkan Informasi Terbaru dan Akurat dari Batam dan Kepri,2020-06-04 07:35:29,71,2,0,False,Twitter Web App,0,0,False,
1351017501996494853,2021-01-18 04:04:07,"Vaksinasi: Telaah Sosilogis

#MUI #Vaksin #VaksinasiNasional #vaksincorona #vaksincovid19 #Corona #coronavirus… https://t.co/TeQk9PvcIK","['MUI', 'Vaksin', 'VaksinasiNasional', 'vaksincorona', 'vaksincovid19', 'Corona', 'coronavirus']",Rakyat Merdeka,"Graha Pena, Kebayoran Lama 12",Official Twitter of Rakyat Merdeka | The Political Newsleader | Web: https://t.co/0ulMBMELYr| FB: Rakyat Merdeka | IG @rakyatmerdeka1999 | https://t.co/wLwCDX4qmy,2016-03-22 13:54:59,1607,204,259,False,Twitter for Android,3,3,False,
1351019308042883074,2021-01-18 04:11:18,#StayHome #dirumahaja #VaksinYoVaksin #vaksinasi  #paketpasiencovid #butuhdriver #PrayforKalimantanSelatan… https://t.co/j4HBvcCybT,"['StayHome', 'dirumahaja', 'VaksinYoVaksin', 'vaksinasi', 'paketpasiencovid', 'butuhdriver', 'PrayforKalimantanSelatan']",joki palugada,"DKI Jakarta, Indonesia","mencari cinta untuk hidup bahagia, apa pun halal dilakukan #butuhdriver demi nafkah",2017-05-03 08:06:34,737,1759,41436,False,Twitter for Android,0,0,False,
1351023346205548545,2021-01-18 04:27:21,Raffi Ahmad Digugat ke Pengadilan Tak Terapkan Protokol Kesehatan Usai Divaksin https://t.co/akFuSLUF57… https://t.co/C000AYXC0C,,pötékantröpüs,Land of the Giants,"En attendant Godot ~ ☺
#YNWA",2009-10-17 14:25:07,1060,394,67,False,Twitter Web App,0,0,False,
1351024328821923840,2021-01-18 04:31:15,"Siap 86!

#LIPI
#SahabatLIPI 
#serpong
#vaksin
#COVID19 
#pandemi
#3M
#prokes
#ingatpesanibu https://t.co/sCQZX8Cv8n","['LIPI', 'SahabatLIPI', 'serpong', 'vaksin', 'COVID19', 'pandemi', '3M', 'prokes', 'ingatpesanibu']",wahjoe nugroho,"Serpong, Banten",i'm a milanisti,2010-01-05 11:51:48,225,396,645,False,Instagram,0,0,False,
1351025000443236357,2021-01-18 04:33:55,"Sebanyak 16 pejabat dan tokoh di Papua Disuntik Vaksin Covid-19
https://t.co/QtQtMew3cB

#papua #suntik #vaksin… https://t.co/4dqiU8KRf1","['papua', 'suntik', 'vaksin']",mwp,,,2011-12-01 08:56:36,140,153,1,False,Instagram,0,0,False,
1351025578460241924,2021-01-18 04:36:13,@CNNIndonesia Harus ada special visa supaya orang bisa WFH dari Bali nih #Vaksin,['Vaksin'],Nur Juned,,,2016-11-21 01:36:50,0,15,199,False,Twitter Web App,0,0,False,1.3510225818901135e+18
1351031009882624000,2021-01-18 04:57:48,"Saya siap divaksin!

cek diri anda apakah sudah terdaftar untuk divaksin dan tetap jaga protokol kesehatan dimanapu… https://t.co/HlNrwGQ84a",,Zulfikar Arse Sadikin,Jakarta Pusat,"A-315
Anggota DPR RI 2019-2024.

KAGAMA, ILUNI, KAHMI",2020-07-24 09:39:48,312,336,65,False,Twitter Web App,0,5,False,
1351031565782929409,2021-01-18 05:00:00,"Jika Kita Tak Pernah Baik-Baik Saja
https://t.co/1QRNez7QL9  
#TokoBuku #JualBuku #BeliBuku #belajardarirumah… https://t.co/7LS4oCLbkf","['TokoBuku', 'JualBuku', 'BeliBuku', 'belajardarirumah']",PotekantropusX,"NKRI, Tanah Air Beta",• Your Digital Partner •,2016-12-10 04:59:55,2604,2604,581,False,Twitter Web App,0,0,False,
1351032341637029889,2021-01-18 05:03:05,"Bagaimana menurutmu lurd
#VaksinasiNasional 
#Vaksin 
#VaksinYoVaksin 
#vaksincorona https://t.co/zIquRvRdR2","['VaksinasiNasional', 'Vaksin', 'VaksinYoVaksin', 'vaksincorona']",Rozaq Opix,,,2014-10-02 11:48:09,19,189,75,False,Twitter for Android,0,0,False,
1351035819130314763,2021-01-18 05:16:54,Beberapa hari ini beredar video terkait vaksin Presiden @jokowi yang dikatakan pura-pura divaksin. Masyarakat dimin… https://t.co/QTSHhEjzTf,,Dadang sutysna,,Hirup Jeung Huripna ( Akun Kedua yang lama di banded ),2020-12-15 18:07:05,111,207,175,False,Twitter for Android,0,0,False,
1351040240044158979,2021-01-18 05:34:28,Kemnaker menyerahkan Sertifikat Kompetensi Kerja Khusus (SKKK) bidang Keahlian Biopharmaceutical kepada PT. Bio Far… https://t.co/RTvIupMo3R,,Kementerian Ketenagakerjaan,www.goo.gl/maps/B7uJW3NksVv,"Akun Twitter Resmi Kementerian Ketenagakerjaan Republik Indonesia Dikelola Oleh Biro Humas | Ministry of Manpower RI
#KerjaUntukKejayaanBangsa",2011-11-11 05:31:25,257969,865,2785,True,Twitter for Android,1,13,False,
1351040982700199936,2021-01-18 05:37:26,"""Hoax! Viral Kasdim 0817 Gresik Wafat Usai Vaksin COVID-19, Ini Faktanya"" #vaksin https://t.co/PM4VOx4V2W",['vaksin'],Najib Ha ✨,"Yogyakarta, Indonesia",𝚂𝚘𝚏𝚝𝚠𝚊𝚛𝚎 𝙳𝚎𝚟𝚎𝚕𝚘𝚙𝚎𝚛 && 𝙶𝚛𝚊𝚙𝚑𝚒𝚌𝚜 𝙳𝚎𝚜𝚒𝚐𝚗𝚎𝚛,2010-09-27 10:03:05,170,509,535,False,Twitter for Android,0,0,False,
1351046663633207296,2021-01-18 06:00:00,"PERGI https://t.co/opEQqz8Nbn
#TokoBuku #JualBuku #BeliBuku #belajardarirumah #pakaimasker #jagajarak… https://t.co/3PKlXMUwtm","['TokoBuku', 'JualBuku', 'BeliBuku', 'belajardarirumah', 'pakaimasker', 'jagajarak']",PotekantropusX,"NKRI, Tanah Air Beta",• Your Digital Partner •,2016-12-10 04:59:55,2604,2604,581,False,Twitter Web App,0,0,False,
1351047992707584009,2021-01-18 06:05:17,#SobatKom Vaksin yang akan digunakan di masyarakat telah melalui tahapan pengembangan dan serangkaian uji yang keta… https://t.co/4ZO9qcp9vI,['SobatKom'],Diskominfo Natuna,"Natuna, Kepulauan Riau",Akun Resmi Dinas Komunikasi dan Informatika Kab. Natuna | Natuna Regency Communication and Information Agency | 0821-6944-1216 | diskominfo@natunakab.go.id,2017-06-20 03:32:19,252,26,2,True,Twitter Web App,0,0,False,
1351048518987882498,2021-01-18 06:07:22,"Kabar Kasdim 0817 Gresik Wafat Usai Vaksin COVID-19, Ternyata Hoax #news #gresik #indonesia #hoax #vaksin  https://t.co/PKTCs2QbPG","['news', 'gresik', 'indonesia', 'hoax', 'vaksin']",IniGresik,"Gresik, Indonesia","Info tentang gresik #kulinergresik #wisatagresik #iniGresik  #Gresik Butuh Promo Gresik email : redaksinigresik@gmail.com 
Perum GSP Suci 
WA : 081249596288",2012-05-29 04:13:29,23843,16285,1718,False,Twitter for Android,0,0,False,
1351048689947725834,2021-01-18 06:08:03,"Sampurasun #sobatnet istimewa..
Program #vaksinasi covid-19 mulai dilakukan di #Indonesia. Namun, terdapat beberapa… https://t.co/HCnnjNJMF6","['sobatnet', 'vaksinasi', 'Indonesia']",Diskominfo Purwakarta,Purwakarta,"Akun Resmi Dinas Komunikasi Dan Informatika
Kabupaten Purwakarta | Informasi & Pengaduan : 
https://t.co/HUehkOhcit",2013-08-31 12:28:52,14740,223,0,False,Twitter Web App,1,2,False,
1351049179003453440,2021-01-18 06:10:00,"Menurut Wiku Adisasmito, untuk mencapai kekebalan komunitas atau herd immunity, masyarakat harus mengerti dengan ba… https://t.co/9DeQ56X0k5",,94.8 FM FIT Radio Bandung,Jl. Surya Sumantri No. 6c,"Healthy Life Style Radio
SMS & WhatsApp : 08112102948
Streaming : https://t.co/lCbdBJELpT
Member of @FitRadioNetwork 
Elshinta Media Group
#StayFitForLife",2011-01-23 14:35:36,8644,290,477,False,Twitter Web App,0,0,False,
1351050437420584961,2021-01-18 06:15:00,"PULANG
https://t.co/ys7xIFGrb4
#TokoBuku #JualBuku #BeliBuku #belajardarirumah #pakaimasker #jagajarak… https://t.co/TvPgtnqe1n","['TokoBuku', 'JualBuku', 'BeliBuku', 'belajardarirumah', 'pakaimasker', 'jagajarak']",PotekantropusX,"NKRI, Tanah Air Beta",• Your Digital Partner •,2016-12-10 04:59:55,2604,2604,581,False,Twitter Web App,0,0,False,
1351054212420034560,2021-01-18 06:30:00,"Pulang Pergi
https://t.co/9xoYkEdEP1
#TokoBuku #JualBuku #BeliBuku #belajardarirumah #pakaimasker #jagajarak… https://t.co/W8fEZVvoiR","['TokoBuku', 'JualBuku', 'BeliBuku', 'belajardarirumah', 'pakaimasker', 'jagajarak']",PotekantropusX,"NKRI, Tanah Air Beta",• Your Digital Partner •,2016-12-10 04:59:55,2604,2604,581,False,Twitter Web App,0,0,False,
1351057585655468032,2021-01-18 06:43:24,"Data Pekanan Corona RI: Positivity Rate Naik Jadi 27,48%, Kematian Pecah Rekor #DoniMonardo #DepKes #Vaksinasi… https://t.co/Jsuc5TGUdw","['DoniMonardo', 'DepKes', 'Vaksinasi']",BaBe - Baca Berita,Indonesia,"Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!
Download Aplikasinya disini https://t.co/XCH2Gleboa",2014-01-23 08:06:14,5128,48,95,False,BaBe ,0,0,False,
1351064365697536002,2021-01-18 07:10:21,"Siang ini akan di eksekusi #Vaksin di #Medistrahospital .
Takut? Pasti.
Degdegkan? Tentu.
Mikir yang aneh2? Apalagi… https://t.co/q2ajUtwOuH","['Vaksin', 'Medistrahospital']",VietoRakaPrdn,"Depok, Indonesia",Saya Siapa(?),2011-04-17 03:33:07,401,381,262,False,Twitter for Android,0,0,False,
